id,text,author
id19971,"May heaven forgive the madness and morbidity that led us both to such a monstrous fate. Tired of the commonplaces of a prosaic world, where even the joys of romance and adventure soon become obsolete, San Juan and I enthusiastically follow every aesthetic and intellectual movement. that promised a respite from our devastating boredom.",HPL
id01554,"At first I wanted to hurry, because I longed to console and sympathize with my beloved and afflicted friends; but when I approached my hometown, I loosened my progress.",MWS
id20530,"It was during one of these daydreams or pauses of apparent abstraction, that, passing a page of the beautiful tragedy of the poet and scholar Politian ""The Orpheus"", the first native Italian tragedy, that was close to me on an ottoman, I discovered a passage underlined in pencil.",EAP
id27285,"""We train ourselves, choosing our dispositions and our powers?",MWS
id13432,"Shortly after, Wilbur raised his head and began to speak in that strange and resonant way that hinted that sound produced organs unlike the race of humanity.",HPL
id04094,The original beauty is never as great as the one that can be presented.,EAP
id12480,"It was the publicity that attended this investigation that put reporters on the Whateley track and caused the Boston Globe and Arkham Advertiser to print extravagant Sunday stories about the precocity of young Wilbur, the black magic of Old Whateley, the shelves of strange books, the second sealed history of the old farm, and the rarity of the whole region and its noises from the hill.",HPL
id00218,"From its nature and way of entering into my power, I can not speak.",HPL
id08945,"""And you have not seen it?"" he said sharply, after having looked around for a few moments in silence ""have not you seen him then?",EAP
id04177,"At first he looked at me as if he could not understand the occurrence of my comment; but as his point seemed to go slowly to his brain, his eyes, in the same proportion, seemed to protrude from their orbits.",EAP
id16717,"These are important questions that have not been touched by the evidence; and there are others at the same time, who have not received attention.",EAP
id24526,"CHARMIÓN Then, from now on, you will always be called.",EAP
id22904,This condition of things could not have existed for a long time.,EAP
id25411,"As a diversion, I made my way through the numerous coffins lined up in order.",EAP
id17118,"He had not told her anything more than what he had told the public, but he had left a long manuscript of ""technical matters,"" as he said in English, evidently in order to protect her from the danger of casual reading.",HPL
id09313,"It also bore the inscription, ""From Eric Moreland Clapham Lee, St. Eloi, Flanders.""",HPL
id22704,"The results obtained by them are not unexpectedly surprising, but, for the most part, they are achieved through simple diligence and activity.",EAP
id21323,"Clara, overcome by fatigue, had sat at the foot of her cousin's bed and, despite her efforts, sleep was heavy on her eyelids; two or three times he shook it; but at last she was conquered and fell asleep.",MWS
id15416,"It's Mr. Thingum Bob said it, and Mr. Thingum Bob wrote this, and Mr. Thingum Bob did it.",EAP
id24458,"As I passed my hand through the valve, with a cup of water for the old cat, the sleeves of my shirt became entangled in the loop that held the basket, and so, in a moment, he loosened it from the bottom.",EAP
id10362,"And when I did, I shuddered.",HPL
id09298,"Diana was no more than five inches tall, but her head was slightly larger than her body, and her tail cut extremely close, gave an air of hurt innocence to the interesting animal that made her everyone's favorite.",EAP
id01496,"His servant, however, remained with her.",MWS
id05725,"In his third repetition, his whole body was shaken by a slight shudder; the eyelids were opened until showing a white line of the ball; His lips moved slowly, and from among them, in a barely audible whisper, he uttered the words: ""Yes, asleep now.",EAP
id10996,"Of the possible natives who inhabited this place, not a single living specimen was visible.",HPL
id13487,The horrible scene of the previous day was acting forever before my eyes; the females flew and the enraged Felix tore me from his father's feet.,MWS
id18517,The old librarian rehearsed the formulas he had memorized and clung to the paper that contained the alternative he had not memorized.,HPL
id22323,"Then he moved her to a more comfortable home, and fluttered around her, again and again, to make sure she was safe.",MWS
id11549,"He extended his hand to me, and unfortunately in doing so he was forced to abandon his firm grip on the coat.",EAP
id26266,"As an amateur antique dealer, I almost lose my olfactory disgust and my sense of threat and revulsion amidst this rich and unaltered survival of the past.",HPL
id06986,"All the domestic chores he does, the leetle room girls are full of bottles and machines, and he does not work as a doctair.",HPL
id12628,Now I forget the cause of his departure if I ever knew.,MWS
id19789,"I clasped that kind hand; I tried to answer; A fervent ""God bless you"" was all my ignorance, the framework of my speech, and I walked away, oppressed by my new emotions.",MWS
id15210,But what bothered me most was the idea that it had descended significantly.,EAP
id04695,"In the fifth or sixth he succeeded very partially, and after a long continuous effort.",EAP
id13936,"The acquisition of unknown languages ​​was an overly tedious occupation, for someone who referred every expression to the internal universe, and did not read, as many do, by the mere fact of filling time; but that she was still questioning herself and her author, molding each idea in a thousand ways, ardently eager to discover the truth in each sentence.",MWS
id11876,"Much of my time was occupied in the exploration of the abandoned and ruined rooms and towers of the old castle, which in my youth fear had made me shun, and some of which, as old Pierre had told me, had not been trampled by human foot for more than four centuries.",HPL
id00402,"I dare to quote just one paragraph, put in English what I can do from the uncomfortable Latin.",HPL
id06959,"But it soon occurred to me that the atmosphere was now too rare to keep even the feathers; that they actually fell, as they seemed to do, very quickly; and that I had been surprised at the combined speeds of their descent and my own elevation.",EAP
id18011,Pompey just stayed behind.,EAP
id16959,I did not open my eyes until the shrill cry came out loud from a point obviously in front.,HPL
id05450,"And he noticed that there was no door at this end of the earth, but only a couple of small lattice windows with gloomy lead crystals in the form of the seventeenth century.",HPL
id20487,"His passions were violent; since they often gained control over him, he could not always square his behavior with the obvious line of self-interest, but self-gratification was at least the primary object with him.",MWS
id13012,"to walk, as usual and the client brought home ... JULIO.",EAP
id11807,"I wanted to imitate his example, but men are used to move all together, if they move, and I could not find any means to direct the inhabitants of dispersed towns and villages, who forgot my words as soon as they did not hear them, and it turned with every disconcerting wind, which could arise from an apparent change of circumstances.",MWS
id21996,"In one day examining the reserve specimens that were on the storage shelves in the back of the museum, I was struck by a strange image in one of the old newspapers spread under the stones.",HPL
id15322,"It is a fair day for the children of earth and life, more just for the daughters of heaven and death. ""I kissed her forehead, and she continued:"" I'm dying, but I'll live. """,EAP
id11843,"Felix lunged forward, and with a supernatural force pulled me from his father, on whose knees I clung, in a transport of fury, he threw me to the ground and hit me violently with a stick.",MWS
id03190,"Oh my creator, make me happy; let me feel gratitude towards you for a benefit. Let me see that I excite the sympathy of something existing; Do not deny me my request ""I was moved.",MWS
id25009,"All the servants were asleep in the attic, so I answered the bell.",HPL
id00725,"The heavy oppression was greatly relieved; and, coming out of the flame of each lamp, because there were many, a melodious and monotonous tension ran uninterruptedly to my ears.",EAP
id07472,"""Do not fear that I will be the instrument of future mischief.",MWS
id03976,"I truly believe that no person in the university, except for me, suspected that he was capable of joking, verbal or practical: the old bull dog in the garden door would have been accused before, the ghost of Heraclitus, or the Professor's wig Emeritus of Theology.",EAP
id21068,"There was a lot of kindness, gratitude and sweetness in his expression, but not love.",MWS
id09323,"And I closed my eyes before the shock that I knew would come, and I could not see the celestial bird that waved its blue wings at the edge of the torrent.",HPL
id07652,"As he spoke, I caught a glimpse of his face in the yellow beam from a solitary window in the attic.",HPL
id08461,"With the greatest violence of my own, I repressed the imperious voice of misery, which sometimes wished to declare myself before the whole world, and my manners were calmer and more serene than they had been since my trip to the sea of ​​ice.",MWS
id04151,"So after that I did not hear the joy or look for the walkers, but I kept walking through the silent illuminated farms and the stone walls in shadows where the old shops and taverns creaked with the salty breeze and the grotesque door knockers with columns. it shone along the deserted and unpaved streets in the light of the small curtained windows.",HPL
id03363,"Most of this information came to the outside world through the young Jan Martense, who for some kind of concern joined the colonial army when news of the Albany Convention reached Mount Tempest.",HPL
id05329,"From the most remote period of antiquity to which the archives refer, the hours have been regularly struck by the great bell.",EAP
id18966,Chapter The being finished speaking and looked at me with the expectation of an answer.,MWS
id22023,He is the person of Ligeia.,EAP
id03659,"My manly virtues did not leave me, because the witch Urania saved Sampson's strands, while he rested at his feet; but everything was softened and humanized.",MWS
id26493,"I spoke in amazement, and I think he shared it for a second, but the evil smile returned.",HPL
id11004,Evadne entered but with coldness in their systems.,MWS
id13224,He asked me the story of my previous years.,MWS
id12148,"On these apparent hieroglyphics there was an obviously pictorial figure of intention, although his impressionistic execution impeded a very clear idea of ​​its nature.",HPL
id16543,"""Alas Alas, what do I become?",MWS
id23012,"While it was not yet decided, she had left England; the news of their marriage reached her, and her hopes, malnourished flowers, withered and fell.",MWS
id22523,"The mere flow of animal spirits was Paradise, and at the end of the night he only wanted a renewal of the intoxicating illusion.",MWS
id08162,"But half buried in the reeds was a curious green idol of stone; a very old idol covered with seaweed and carved in the likeness of Bokrug, the great water lizard.",HPL
id22529,"But when I gently shook his shoulder, he turned to me with startling vigilance and uttered some darker phrases.",HPL
id09336,"You are rich, respected, admired, loved; You are happy, as I once was.",EAP
id00693,"In the midst of poverty and need, Felix brought his sister with pleasure the first small white flower that peeked out from under the snow-covered ground.",MWS
id13957,"We discuss their possibilities, the merits of the other candidates and the dispositions of the voters.",MWS
id01508,"A rumbling noise seemed to breed under the hills, mixed strangely with a loud thunder that clearly came from the sky.",HPL
id27689,"The stinging ""remorse of love"" now pierced his heart.",MWS
id19598,"Others and later CLUB Members were Mr. David Garrick, the Actor and former friend of Dr. Johnson, Messieurs Tho. and Jos.",HPL
id20943,"That a mind can find its greatest pleasure by escaping the daily routine, and in original and dramatic recombinations of images usually thrown by habit and fatigue in the hackneyed patterns of real existence, was virtually unbelievable to their clear, practical intellect and logical",HPL
id13885,Report had spoken of his possessions in terms that I had even dared to call terms of ridiculous exaggeration.,EAP
id11636,"In the brief existence of Ellison, I imagine that I have seen the dogma refuted, that in the very nature of man there is hidden an occult principle, the antagonist of bliss.",EAP
id18056,"The invalid suffered acute pain in the region of the heart and breathed with difficulty, presenting all the common symptoms of asthma.",EAP
id03641,"The day was warm and sunny, but the landscape of sand, marbled grass and atrophied bushes became more and more desolate as we went.",HPL
id10520,"When she found herself abandoned by him, she lost her heart to dedicate herself to her usual occupations; pride forbade him all applications; Hunger was received as the kind concierge of the gates of death, within whose folds it should now, without sin, rest quickly.",MWS
id25529,Our house was the house of mourning.,MWS
id04280,"I will not have anything from your rabbit au conversation and, for that matter, none of your cat au rabbit either.",EAP
id26568,"I repeat that it is extremely difficult to understand how the articles could have remained in this undiscovered scrub for a period longer than one or two days; and that, therefore, there is good reason to suspect, in spite of Le Soleil's dogmatic ignorance, that they were, at a comparatively late date, deposited where they were found.",EAP
id13812,"You, gods who sigh. It sank in my heart.",EAP
id09796,"While Musides delighted at night in the middle of the urban diversions of Tegea, Kalos stayed at home; sneaking out of sight of their slaves in the cool recesses of the olive grove.",HPL
id22841,"In this matter, I act as a supporter of the lady in question.",EAP
id01277,One of these small apartments was occupied by Wilson.,EAP
id14401,"Nobody placed the charred fragments in an urn or put a monument to it that had been; for certain papers and a certain object was found in box, which made men want to forget.",HPL
id04084,"About the period of completion of this work, people noticed that the old tool house, hermetically sealed and bricked up since Wilbur's birth, had been abandoned again.",HPL
id05184,Finally I decided.,EAP
id26731,Only they would have widely established their identity.,EAP
id04706,"Beyond the fumes and the nauseating closeness, a familiar smell throughout the country, but now happily banished to the back streets of life by the edict of a benevolent government, the aroma of strong and evil whiskey is a kind of fruit forbidden in this world. year of grace",HPL
id02250,Raymond questioned him; but his reserved answers soon made him move from man to drawing.,MWS
id05890,"He even went so far as to accuse me, laughing, of reckless imprudence.",EAP
id15143,The gas that will be formed from these last materials is a gas that has not yet been generated by anyone other than myself or at least never applied to a similar purpose.,EAP
id06777,"We must all stay; and we do our best to help our fellow creatures who suffer. """,MWS
id16060,"Just before sunset I made my way through the evergreens to my friend's cabin, whom I had not visited for several weeks, my residence, at that moment, in Charleston, about nine miles from the Island, while the facilities of passage and re passage were far behind those of today.",EAP
id24758,"As for ""Oppodeldoc,"" whoever he was, by then he had lost all patience with the guy, and no longer sympathized with him.",EAP
id20902,"Undoubtedly, the alien race in the Innsmouth people was stronger here than inland unless, in fact, the ""Innsmouth aspect"" was a disease rather than a blood strain, in which case you could consider this district would house the most advanced cases.",HPL
id20572,"In broad daylight, and in most seasons, I believe that most of it is a mere dream; but sometimes in autumn, around two o'clock in the morning, when the winds and the animals howl sadly, they arise from inconceivable depths under a damn suggestion of rhythmic palpitations. . .",HPL
id03593,Leave the persuasion task at that point for me; I'm not asking you to help me there.,MWS
id08443,"By postponing, therefore, for the present, my suicidal design, I slid my lower extremities into the sleeves of my coat, and I dedicated myself to pursuing the criminal with all the agility that the case required and his circumstances would admit it.",EAP
id02066,"Looking down from this pinnacle on the howling Phlegethon below, I could not help but smile at the simplicity with which the honest Jonas Ramus records, as an unbelievable question, the anecdotes of whales and bears; because it seemed to me, in fact, an obvious thing, that the largest ship in the line in existence, which falls within the influence of that deadly attraction, could resist it as little as a hurricane plume, and must disappear bodily and in a time.",EAP
id10557,"There were legends of a hidden lake, unnoticed by the mortal vision, in which there lived a huge white thing, without shape, polipoid, with luminous eyes; and the squatters whispered that the winged bat demons flew from the caverns inside the earth to worship him at midnight.",HPL
id07079,"And how, Victor, can I relate our misfortune?",MWS
id16408,"He listened attentively to the little narrative about my studies and smiled when he heard the names of Cornelius Agrippa and Paracelsus, but without the contempt that Monsieur Krempe had exhibited.",MWS
id05625,"It had been rather presumptuous for him to open the door after the blows had not elicited an answer, but he had needed help very badly and thought that his host would not mind waking up gently.",HPL
id02875,"Flyers and papers fluttered over dirty gutters; fliers and papers printed in many languages ​​and many characters, but all with messages of crime and rebellion.",HPL
id27428,"""To be sure, sir."" ""I will be sorry to part with him,"" said Dupin.",EAP
id25925,He was walking through the garden: his passions were in a state of inconceivable turbulence.,MWS
id21446,"The sea seemed imperturbable as a mirror, though, through the spy glass, I could perceive that it was in a state of violent agitation.",EAP
id15573,They are every two feet tall.,EAP
id18645,"At that the grimace began, dragging Gilman behind her by the sleeve of her pajamas.",HPL
id14840,"A lot of time that I read and devoted, devotee I watch it.",EAP
id04104,"He overcame his grief for Elinor, and the country became boring for him, so he was happy to find even me for fun; and when he does not know what else to do he spends his leisure hours here, and calls this friendship. It is true that his presence is a comfort to me, and that his words are sweet, and, when he wishes, he can emit thoughts. May I win the despair.",MWS
id25796,"He was courteous, spoke English and was an expert in fascinating arts.",MWS
id17879,"However, I will not die; How dare I go where I can meet Diana, when I disobeyed her last request? his last words said in a weak voice when all feeling more than love, which survives all other things was already dead, and then ordered me to make his son happy: that single thought gives a double sting to death.",MWS
id07925,"'Who are you?' ""At that moment, the door of the cabin opened and Felix, Safie and Agatha entered.",MWS
id17804,In these moments I took refuge in the most perfect solitude.,MWS
id15606,"The smell of the fish was maddening; but I was too preoccupied with the most serious things to take into account such a slight evil, and I boldly set off for an unknown goal.",HPL
id14327,"""That it suits me to live to be an instrument of mischief bothers me, in other aspects, this time, when I wait momentarily for my release, is the only happy I have enjoyed for several years.",MWS
id19916,"On the road, by chance, he meets the buyer, who exclaims: ""Ah, this is my package, I see that I thought I had been at home with him, a long time ago.",EAP
id24547,"He writhed under a wound that could not be avenged; and left England with the vow not to return, until the opportune moment arrived, when she could feel the power that she now despised.",MWS
id02878,"The Countess of Windsor, by nature, was full of energetic feelings; but very seldom in his life had he allowed the concentrated emotions of his heart to be reflected in his features.",MWS
id03877,"No matter how futile the story, the seriousness and horror of old Zadok had given me a growing discontent that joined my previous sense of aversion to the city and its plague of intangible shadows.",HPL
id14484,The desire for renown and the presumptuous ambition had characterized his youth.,MWS
id24751,ghosts without form and kaleidoscopic mutations of a macabre and remembered scene; forests of supercharged monstrous oaks with roots of snakes writhing and sucking innumerable juices from a greenish earth with millions of cannibal demons; mounds like tentacles groping from underground nuclei of polypoid perversion. . .,HPL
id01803,He looks at Number One.,EAP
id04690,"In an instant he had reached the end of the niche, and when he saw his progress stop beside the rock, he was stupidly baffled.",EAP
id21610,"They seemed full of careful thoughts, and some words of their conversation that came to me, induced me to approach and ask more questions.",MWS
id02798,"They were, I must believe, much larger than the ordinary eyes of our own race.",EAP
id26386,"An advanced guard gave information on our approach, and the country people quickly moved to honor Lord Raymond.",MWS
id23138,I have already spoken of its abstract way in those moments.,EAP
id14798,All of Athens accompanied us for several kilometers.,MWS
id18238,I can speak for myself the lack of energy was not my fault.,MWS
id21845,"But a French woman is rarely direct, and always, in response to an embarrassing question, she has some practical answer.",EAP
id24215,The boundary line of their domains was never clearly defined; but its main park encompassed a circuit of fifty miles.,EAP
id22164,"Maddened by the sound, or by the stench that rose to the open air, the waiting horse uttered a scream that was too frantic for a neigh and plunged madly through the night, as the wagon rattled madly behind him.",HPL
id17196,"We landed, in short, more dead than alive, after four days of intense anguish, on the beach in front of the island of Roanoke.",EAP
id18420,"With the natural energy for her, Perdita struggled to provide her place.",MWS
id04739,"In addition, it is inserted in at least five or six of the daily newspapers, while in time, it appears only a few hours after the original.",EAP
id08837,The truth is not always in a well.,EAP
id22691,"The bustling eastern part of the city was silent, or at most it only looked where, half greedy, half curious, the warehouses had been plundered more than plundered: bundles of rich Indian goods, shawls of price, jewels and spices, unpacked, spilled the floors.",MWS
id13786,"For the weapons, two rather long bottles hung from the top of the case, with the necks out for the hands.",EAP
id03262,"For me, I was proud, knowing how the Homeland would venerate my memory and how my children would be taught to be men like me.",HPL
id16992,"Where walls of elbows and even higher towers once stood, now it stretched only along the swampy shore, and where once fifty million men had lived they now only crawled on the detestable green water lizard.",HPL
id01224,"I attended the lectures and cultivated the knowledge of the men of science of the university, and I even found in M. Krempe a great amount of sensible and real information, combined, it is true, with a disgusting appearance and manners, but not in that account , less valuable.",MWS
id21054,"We were alone together; The sun had set; the song of the nightingales began; the evening star shone clearly in the torrent of light, which had not yet been extinguished in the west.",MWS
id21498,"However, I could not have been deceived.",EAP
id10775,"The vision of the city was engraved upon my memory, and another vaguer memory had arisen in my soul, of which nature I was not sure then.",HPL
id04685,"""Ave, César, moriturus te saluto,"" he shouted, and dropped to the smoky floor of the whiskey, never to get up again.",HPL
id25339,"When Gilman stood up, the tiles felt warm on his bare feet.",HPL
id11043,But do not they show the absence of a gang?,EAP
id16314,"If I went to sleep as I proposed, how could the atmosphere in the chamber be regenerated in the meantime?",EAP
id15102,"He wants to see life as she wants to know what real juice tastes like, so remember that he is my friend and I agree.",HPL
id05945,"After the fading of the last match that I dared to lose, I sat very quietly without light.",HPL
id13275,"The Arab's tent is fallen in the sand, and his horse crawls the unbridled and unadorned soil.",MWS
id03902,"Once, overcome by fatigue, I sank into the damp earth; Two hundred meters away, only a great oak stood on a great meadow; the lightning showed its innumerable branches torn by the storm.",MWS
id19066,"Then he saw the small, bearded, fang-faced face in the rat's hole, the damn cursed face that finally realized that it had such a chilling and mocking resemblance to old Keziah, and heard the faint tick of the door.",HPL
id21533,"Many were the pillars of the palaces, all of tinted marble, and carved in designs of incomparable beauty.",HPL
id25509,"Furthermore, although L'Etoile claimed that the body was buried at public expense, an advantageous offer of private sculpture was rejected completely by the family and that no member of the family attended the ceremony: although, I say, all this was affirmed by L'Etoile in support of the impression he designed to convey, but all this was successfully disproved.",EAP
id14129,"""This was my duty, but there was still another more than that.",MWS
id13906,"Sometimes I have struggled to discover what qualities he possesses, which elevate him so immeasurably above any other person he has ever known.",MWS
id15312,"I can not count the birds that I have saved during the long and severe winters of that climate; or the hares and rabbits that I have defended from the attacks of our dogs, or that have cared when accidentally injured.",MWS
id03068,"He helped her dismount, and dismissing her guide, he led her to the cabin.",MWS
id04642,"""Claws enuff, massa and mouth too.",EAP
id00413,"And those who came were never those who left; because their accents were coarse and shrill, and their faces and faces were unpleasant.",HPL
id04452,"The sled was still visible, and I did not lose sight of it either, except at the moments when, for a short time, an icy rock hid it with its intermediate cliffs.",MWS
id13620,"He interspersed his study of the books with attacks on the manuscript itself, and over time became convinced that he had to deal with one of the most subtle and ingenious cryptograms, in which many separate lists of corresponding letters are arranged like the multiplication table. , and the message created with arbitrary keywords known only to initiates.",HPL
id23555,"First open the door No. I. Leaving this open, goes to the back of the box, and opens a door precisely on the back of door No. 1. To this back door holds a lit candle.",EAP
id26739,"A bowl of vegetable soup with crackers was enough for me, and soon I returned to my sad room at the Gilman; getting an evening newspaper and a magazine with the legend fly of the evil office worker in the rickety stand next to his desk.",HPL
id03779,"By then two policemen had arrived; and Dr. Morgan, meeting them in the hall, urged them for their own good to postpone the entrance to the reading room filled with stench until the examiner arrived and the prostrate person could be covered.",HPL
id14557,"In the appropriate season, of course, they would return home; and the author, happening, one day, to require his services for a short trip, unexpectedly he carries out a tip, and in a very short period arrives at the satellite.",EAP
id14932,"In Brewster's Letters on Natural Magic, we have an account of the most notable.",EAP
id01585,But that could not be,MWS
id05456,"After midnight, their strident notes broke out in a sort of pandamonium calamity that filled the entire field, and not until dawn did they finally subside.",HPL
id26372,"The analytical power should not be confused with a broad wit; because although the analyst is necessarily ingenious, the ingenious man is often remarkably incapable of analysis.",EAP
id09201,I studied its characteristics.,EAP
id27938,"His limbs were almost frozen, and his body terribly emaciated by fatigue and suffering.",MWS
id26802,"""I hope you do not stay until after dark.",HPL
id07010,"These Indians showed anger when the place was built, and they were plagued with pestilence when they asked to visit the land in the fullness of the moon.",HPL
id21503,"""'But', says L'Etoile, 'if the body had remained in its shattered state on the coast until Tuesday night, some trace would be found on the coast of the murderers'.",EAP
id27482,"If dishonor, or what I conceive as dishonor, approaches me, I am lost. """,MWS
id14935,"I scrutinized the formation of the chin and here, too, I found the softness of spaciousness, the softness and the majesty, the fullness and the spirituality, of the Greek, the outline that the god Apollo revealed, but in a dream, to Cleomenes, the son of the Athenian",EAP
id27263,"""Since he has preserved my narrative,"" he said, ""I would not want a mutilated one to go to posterity.""",MWS
id24680,"They seemed whiter to me, whiter than the sheet on which I traced these words and thin to grotesque; thin with the intensity of his expression of firmness of motionless resolution of severe contempt for human torture.",EAP
id03809,The Duchess of Bless my Soul was sitting for her portrait; the Marquis of So and So held the poodle of the Duchess; the Count of This and That was flirting with his salts; and his royal highness he touched me was not leaning on the back of his chair.,EAP
id17955,A great emotion came to The Street.,HPL
id09183,"Before any of us could recover from the extreme amazement in which this rudeness had thrown everything, we heard the intruder's voice.",EAP
id03151,What was the unknown island on which six members of Emma's crew had died and about whom Johansen was so reserved?,HPL
id27923,"""Good old rye, and 'as ardent as you, find no one in Chi.'""",HPL
id17200,"I have said that I remember meticulously the details of the camera and, nevertheless, I am sadly forgetful in subjects of deep moment and here there was no system, nor memory, in the fantastic exhibition, to grab me to the memory.",EAP
id13607,"Write now ""and I wrote while dictating.",EAP
id19601,Thus ended a memorable day for me; He decided my future destiny.,MWS
id21682,"I see the desolate plain covered in white, except for a few black patches that the midday sun has made on top of those sharp pointed mounds from which the snow, sliding as it falls, is thinner than on the flat ground: a few Birds pecking the hard ice that covers the pools because of the frost has been long lasting.",MWS
id01984,"Mocking his own wishes, he gathered his guests in his anticipated departure.",MWS
id02806,We got up; A wand thought pollutes the day.,MWS
id16397,"This interference often took the discourteous nature of the council; advice not given openly, but insinuated or insinuated.",EAP
id23277,"The details given in the previous pages, seemingly trivial, although each lighter weigh like lead in the depressed scale of human afflictions; this tedious dwelling on the sorrows of others, while mine was only apprehensive; this slowly stripping the wounds of my soul: this diary of death; This long and tortuous road, which leads to the ocean of innumerable tears, awakens me again with great pain.",MWS
id27669,"Every motive, every threat, every angry mockery was urged in vain.",MWS
id12194,The one who is halfway there is Moskoe.,EAP
id15942,"In a curve he saw the group of giant elms among which an ancestor had strangely disappeared a century and a half before, and he shuddered when the wind blew meaningfully through them.",HPL
id06336,"""The cottagers got up the next morning before the sun.",MWS
id17252,"I was too exhausted to reflect on this circumstance, but I ate and drank greedily.",EAP
id23975,"Mrs. Updike's clothes were near the front hall switch, that's how I know she did it.",HPL
id15155,"On the third morning, the first of the man's mental attacks occurred.",HPL
id25833,But I should not reach my destination without a very strong impression of touchingly unpleasant quality.,HPL
id00612,"As of this moment, Felix was more employed and the signs of imminent hunger in the heart disappeared.",MWS
id06587,"He was cheerful, playful, fascinating, but he never exceeded the modesty of nature or the respect he deserved for himself in his most crazy outings.",MWS
id04165,What is the use of surveillance against the Destiny of man?,EAP
id26605,"However, it may not be too late. """,MWS
id25620,"This benefit was fully paid; Justine was the most grateful creature in the world: I do not mean that she made any profession, I never heard someone pass by her lips, but you could see from her eyes that she almost adored her protector.",MWS
id05765,Cahoone in the War of.,HPL
id19510,"Its extraction was dark; but the circumstances announced it early, and his small parental property soon dissipated in the splendid scene of fashion and luxury in which he was an actor.",MWS
id20108,"Do you really sleep, Mathilda?",MWS
id16358,He lowered his head and did not answer a syllable.,EAP
id16886,Nothing would have tempted me to be half a dozen meters from its edge.,EAP
id21586,"Every shadow of the New England dialect, from the crude syllables of the Puritan colonists to the precise rhetoric of fifty years ago, seemed to be represented in that gloomy colloquy, though it was only later that I noticed the fact.",HPL
id01661,"First he rolled down the side of the belfry, then stayed, for a few seconds, in the gutter, and then made his way, with a jump, in the middle of the street.",EAP
id10245,"""Listen to me The waves of that thing are awakening a thousand dormant senses in us, senses that we inherit from eons of evolution from the state of separated electrons to the state of organic humanity.",HPL
id13427,"It must have been an accident, in its strictest sense, that these leagues of Marie needed the described adjustment.",EAP
id10184,"The damn ""government can try to make people do what they want, but can not stop a tacanero from getting up when he feels like it.",HPL
id01440,"On the second night after my release, I was again captured by the rangers, imprisoned and released again; and again, such was my pertinacity, the fourth night he found me in the forbidden park.",MWS
id16981,Many projects entered my mind.,EAP
id06967,"When I was twelve, it occurred to my aunt that I should learn music; she played on the harp herself.",MWS
id19643,"In this last aspect I was forced to follow Talbot's advice; because he remained stubbornly deaf to each additional question or suggestion, and he occupied himself exclusively for the remainder of the afternoon with what he was processing on stage.",EAP
id27184,"Diotima approached the fountain and sat on a mossy mound near her and her disciples settled on the grass near her. Without noticing that I was sitting underneath her, she continued her speech addressing one or the other of her listeners, but before attempting to repeat it, her words will describe the leader of those whom he seemed to want mainly to impress. A woman a few years old enjoyed the most exquisite beauty; her golden hair floated in curls on her shoulders; his hazel eyes were shaded by heavy lids and lips parted, seemed to breathe sensitivity, but looked pensive, unhappy, with pale cheek, seemed accustomed to suffer and as if the lessons he now heard were the only words of wisdom I had once heard. at his side he looked very different, his form was almost drawn to a shadow; his features were beautiful, but thin, worn, his eyes shone as if animated the face of decay. his forehead was expansive, but there was a perplexed doubt in his appearance that seemed to say that, although he had sought wisdom, he had become entangled in some mysterious labyrinths of which he tried in vain to free himself. Diotima said his color came with rapid changes. the flexible muscles of his face showed every impression his mind received, one that in life he had studied a lot but whose weak structure sank under the weight of the simple effort of life, the spark of intelligence burned with unusual strength within of him but of life It seemed to be on the eve of vanishing. At this moment I will not describe any other of this group but with deep attention I try to remember in my memory some of the words of Diotima that were words of fire but their path is weakly marked in my memory. Requires a fair hand, she said continuing her speech, to divide the good from evil On earth are indissolubly entangled and if you discard what is there there is a bad a multitude of beneficial causes or effects cling to him make fun of his work When I was on the earth and I walked in a lonely country during the silence of the night I saw the multitude of stars, the soft glow of the moon reflected in the sea, which was dotted with beautiful islands When I felt the soft breeze brushing me my cheek, as I had caressed the words of love that had caressed me, my mind almost seemed to leave the body that confined it to the earth with a quick mental sense to mingle with the scene that I hardly saw, I felt, then I exclaimed, oh world, how beautiful you are, oh brighter universe, contemplate your spirit of adoration, of sympathy that pervades all things, now lift my soul like wings, how have you encouraged or the light the breezes The deep and inexplicable spirit gives me words to express my adoration; my mind hurries, but with the language I can not say how I feel your charm Silence or the song of the nightingale, the momentary appearance of a bird that flies silently beyond all seems animated with you more than all the sky full of worlds ""Yes the winds roared and the sea and the frightful lightning seemed to fall around me, the love mixed with the sacred terror that I felt, the majesty of the beauty impressed me deeply, I also felt it when I saw a charming countenance or heard music solemn or the eloquence of the divine wisdom that flows from the lips of one of his worshipers, a beautiful animal or even the graceful undulations of the trees, inanimate objects, have awakened in me the same deep feeling of loving beauty, feeling that, although It made me live anxiously to look for the animating cause of the scene, but it satisfied me by its same depth as if I had already found the solution to my question. it smells as if feeling part of the great everything has found the true truth of the universe But when I retired in my cell that I studied I contemplated the different movements and actions in the world, the weight of the evil has confused me. If I thought about the creation, I saw an eternal chain of badly linked with each other from the great The whale that swallows in the sea destroys crowds, the smaller fish that live in it also torment him until the madness of the cat, whose pleasure it is tormenting its prey. I saw the whole creation full of pain. Each creature seems to exist through the misery of another death. chaos is the slogan of the animate world and man too, even in Athens, the most civilized place on earth, what a multitude of petty passions envy, malice, a restless desire to despise all the great and good that I saw and in the domains of the great being that I saw reduced man?",MWS
