id,text,author
id20659,Our thoughts include infinity; The visible mechanism of our being is only a coincidence.,MWS
id16784,Tomorrow is Sunday.,EAP
id07424,"Application should be made between the hours of ten and eleven A.M., and four and five P.M., Messrs. ""Bogs, Hogs Logs, Frogs Co.,"" No.",EAP
id10431,"""Fool,"" he shrieked, ""can not you guess my secret?",HPL
id23402,"""Happy are dreamers,"" he continued, ""so that they will not be awakened, I could dream, but 'broad and glaring day' is the element in which I live, the glare of reality reverses the scene for me.",MWS
id15140,"Everyone has seen the Mediterranean; But let me tell you, there are few who had a look at Antioch.",EAP
id01336,"The land near this village resembled to a greater extent the landscape of Switzerland; but everything is on a lower scale, and the green hills want the crown of distant white alps that always take part in the piny mountains of my native land.",MWS
id19805,"The possible movements are not only manifold but involved, the chances of such oversights being multiplied; and in nine out of ten cases, it's more the more concentrated player than the more acute player who conquers.",EAP
id00723,"I call this hour of disgust, and you must know me a long time ago. Do not you know that Aunt Marthy is a wriggling person who is not in the dark?",HPL
id04542,"All my speculations and hopes are like nothing, and like the archangel, who sought omnipotence, I am chained in eternal hell.",MWS
id02617,"Farewell, Frankenstein. If you were still alive and yet had a desire for revenge on me, it would be better saturated in my life than in my destruction.",MWS
id01481,For many miles on either side of the river's ocher bed is a pale desert of gigantic water lilies.,EAP
id15167,I groped in the flashlight of my flashlight and found that I could open the shutters. and had climbed outside at another moment and carefully closed the opening in its original manner.,HPL
id02541,I decided to look for the eccentric sculptor responsible for this apparent disturbance of an old man's calm.,HPL
id12140,"When we had parted, I had packed them with unrestrained warmth on my breasts; we met again and new feelings were awakened; When everyone saw each other, childhood passed away as full-blown actors in this colorful scene.",MWS
id21449,"To examine the causes of life, we must first resort to death.",MWS
id13969,"Of course, this noise in such a spot has irritated us, even though it was less than it would have done at night.",HPL
id20010,"No, she seemed to want to distract my thoughts from the subject: She rose from the floor: ""Silent,"" she said in a whisper; ""After a lot of crying Clara is sleeping, we must not disturb her.""",MWS
id05693,"Our situation had suddenly become really serious; even though the chemical air regenerators were intact, and although we could use the ship's lifting and submersing devices and hatches, as long as compressed air and storage batteries were sufficient, we were unable to propel or run the submarine.",HPL
id19139,"There lay the great Cthulhu and his hordes, hidden in green slimy vaults, and finally, unpredictable after cycles, spreading the thoughts, spreading the fear to the dreams of the sensitive, and imperiously calling the faithful on a pilgrimage of deliverance and restoration.",HPL
id27646,"Unaccustomed to the industry, he did not know how he could help support his growing family.",MWS
id20978,Your mind will waver and its arousal will be relieved in the exercise of simple memories.,EAP
id09631,"We called it the ""river of silence""; for it seemed to have a dwindling influence in its river.",EAP
id15230,"They are blind, deaf and suffocate, taking away all the power of action or reflection.",EAP
id14025,This message released me from my self-elevated peak of honor.,MWS
id23507,"Loss of property, hopelessness about his prospects for the future, the inactivity that poverty condemned him, made him a state bordering on insanity.",MWS
id16997,I do not need to remind the reader that I have selected from the long and strange catalog of human misery many individual cases that would be more of essential suffering than all these vast disasters.,EAP
id25635,We can not be counted.,EAP
id25923,At that moment my father came in.,MWS
id00547,"But apart from these considerations, I had an object.",EAP
id18277,"The tide had turned and now came in, and the sound of the waves seemed to excite him.",HPL
id00310,"Mr. Ainsworth did not try to explain this phenomenon, but it needs some explaining.",EAP
id10548,Would you like to stab your aunt Marthy to death?,HPL
id22693,"Unable to support the slow destruction of their hopes, she suddenly devised a plan and decided to end the period of misery immediately and bring the late catastrophic events to a happy conclusion.",MWS
id17761,"If a sense of dissatisfaction ever crossed her, it came from the idea that he was not completely happy.",MWS
id11139,"To understand the horror of my feelings, I suppose, absolutely impossible; but a curiosity to penetrate the mysteries of these terrible regions outweighs even my despair and will reconcile me to the most terrible aspect of death.",EAP
id01583,"Should I, in cool blood, set a demon on the earth whose joy lies in death and misery?",MWS
id21713,"Joe insisted that the poor young gentleman should wear his nickel-linked crucifix, and Gilman set it up and dropped it into his shirt to please the fellow.",HPL
id16085,In his wisdom is no stamen.,EAP
id01429,"It seems to me indisputable that Beauvais was an admirer of Marie; that she has flirted with him; and that he was ambitious, that she was thought to enjoy her fullest intimacy and confidence.",EAP
id01646,"Medical aid was less easy to obtain, food was more difficult to obtain, and people who were disregarded by shame because they were disregarded by their fellow human beings ventured into acts of greater wickedness or more easily gave way to their miserable fears.",MWS
id02272,"Monster, the way I am, you are still, as you always were, beautiful, beautiful except expression.",MWS
id24223,My eyes became accustomed to the light and perceived objects in their proper forms; I distinguished the insect from the herb and gradually one herb from another.,MWS
id20580,"As for the introduction, I had to give up hope until Talbot decided to return from the country.",EAP
id18239,"And the hippos heard my call and came with the giant to the foot of the rock, roaring loudly and anxiously under the moon.",EAP
id15054,His mask and coat lay on the floor where he had thrown it.,EAP
id02064,"The time that we gathered in this cottage in proud and happy certainty was soon gone, and the present would be joined to these people, and the shadows of the future became dark and threatening from the womb of time, their cradle, and theirs Stretcher.",MWS
id22345,"But they tell us that the curse of God is in the square, for everyone who ventured in the walls was stained by the plague; that this disease has spread to Thrace and Macedonia; and now, fearing the virulence of the infection during the coming heats, a cordon was drawn on the borders of Thessaly, and enforced a strict quarantine. """,MWS
id15247,"Mr. Pope had just begun his epilogue to his satires, the play: ""Do not appear in print twice in twelve months."" And had sought his publication.",HPL
id22358,"Birch was most lax, insensitive, and undesirable in his job; Still, I still believe that he was not a bad man.",HPL
id23931,The weather was temperate; Light rain fell during the night and the wintry sun shone during the day.,MWS
id15026,I did not know her or knew her no more than Berenice.,EAP
id06441,"With such views my young friend was also soaked in, and so it is remarkable that the uninterrupted enjoyment that characterized his life was, to a large extent, the result of the prejudice.",EAP
id01395,Then the moon came out.,HPL
id14987,"Then there were a series of basement views where monsters crept and grinned through holes and cracks in the walls as they squatted behind barrels or stoves, waiting for their first victim to descend the stairs.",HPL
id03106,"Immediately after his arrival we sailed, and in a short time we were safely over the bar and stood on the sea.",EAP
id06438,"Partly out of curiosity and partly out of idleness, I went into the lecture hall, which Mr. Waldman entered shortly thereafter.",MWS
id25204,"When he was in company, the sadness would steal over his features despite all the effort, and he sat absently and mute in the crowd that crowded around him.",MWS
id13120,He had seen something deeper beneath Old Bugs' mask of utter humiliation.,HPL
id26116,"""Oh, Justine,"" she said. ""Why did you rob me of my last consolation?",MWS
id03768,"The blood flowed freely in my veins, but a weight of despair and remorse pressed against my heart, which could not remove anything.",MWS
id09576,By what vicious dying were we lured to this dreadful Dutch cemetery?,HPL
id23534,I wandered away from them.,MWS
id07633,"When it seemed that all should die, we were reckless how and when now, when the virulence of the disease was tempered, and it seemed ready to spare some, everyone was eager to be among the chosen ones, and held on to life Dietard persistence.",MWS
id12561,"I saw Raymond's charcoal charger brought to the palace gate; a small company of officers arrived soon afterwards; Worry and fear were painted on every cheek and in every eye, not through sleep.",MWS
id16266,"And the shadow rested on the bronze door and under the arch of the doorway, and did not move, nor spoke a word, but became still and stopped.",EAP
id23887,"Perdita would not enter Athens; But when I resided in Marathon the night we arrived, the following day I went to the place chosen by her as the treasury of Raymond's beloved remains.",MWS
id06630,"I considered this answer to be a sharp and positive insult, and so I left the house at once to a great extent, with the firm determination to call my friend, Mr. Sinivate, for a quick account for his indecent behavior and bad breeding.",EAP
id12638,"Time will deprive me of the graces of maturity, to take the fire from my eyes, and mobility of my limbs, to steal the better part of life, eager anticipation and passionate love, and to shower them in double portion on your expensive head.",MWS
id22268,"The speaker is aware that he displeases; he has every intention to please, he is usually short-sighted, precise and clear, the most laconic and brilliant language fights for the utterance on his tongue, it is difficult to prevent himself from letting it flow; he fears and despises the wrath of him whom he appeals to; Nevertheless, he notices the idea that certain follies and braces could cause this anger.",EAP
id13979,"""Here is a map, my life.",EAP
id03040,"We went back our steps and came back to the front of the apartment, rang the bell and were admitted by the responsible agents.",EAP
id25814,"The most important crisis of our lives is called, trumpeting, immediate energy and action.",EAP
id25725,"They never realized what the problem was, but it was probably a foreign disease coming from China or from shipping.",HPL
id26427,"I kept climbing until I came to a road whose wooden houses, half burned, had cooled off the rain and fortunately were not hurt by gunpowder.",MWS
id16200,"He was vaguely glad that they were locked up, because the more he saw of this house, the less he wanted to go inside.",HPL
id24214,"A room was easy to secure; because the house was unpopular, difficult to rent and long dependent on cheap accommodation.",HPL
id27560,"It was like a fertile ground that took up the air and ropes of the sky, and gave it back to light in the most beautiful forms of fruit and flowers; but then it was often dark and ragged, as this soil was rubbed and sown with unseen seeds.",MWS
id24773,"Why, not General John A. B. C.? Wild affair with the Kickapo o o os, right?",EAP
id14077,"By relating the circumstances that led to my imprisonment in this place of refuge for the insane, I am aware that my current position raises a natural doubt on the authenticity of my narrative.",HPL
id04268,"Tell me, my merciful friend, how to die peacefully and innocently, and I will bless you. All I can ask, poor fellow, is a painless death. """,MWS
id10082,Perdita did not resist his determination.,MWS
id21108,"We climbed from Tremont to Beacon, and Pickman left me at the corner of Joy, where I turned off.",HPL
id07542,I did not have a compass with me and knew the geography of this part of the world so well that the sun was of little use to me.,MWS
id00971,And they said that from their high tower they sometimes saw lights under the waters of the lake.,HPL
id00045,"I therefore suspected that he found signs on the paper for the speech he understood, and I passionately longed to understand them; but how was that possible when I did not even understand the sounds for which they stood as signs?",MWS
id10074,I decided to interview him well now and then.,EAP
id05334,"""Sweeps"" are cylindrical sweeping brushes, as used by those who clean chimneys.",EAP
id12875,"To-morrow comes, and with it an impatient fear to do our duty, but with this very increase of anxiety comes also a nameless, a positively anxious, because unfathomable, desire for delay.",EAP
id14240,"The place was ghastly-looking, but I had gone over such impressions and immediately after the staircase revealed by my flashlight made a quick glance at my watch, which showed the hour to be.",HPL
id07644,"This imagination was awful in itself, but comforting in that it required the safety of my friends.",MWS
id22610,"All too well we have traced the eerie lineaments described by the ancient Arabian daemonologist; Lineaments, he wrote, drawn by a dark supernatural manifestation of the souls of those who annoyed and annoyed the dead.",HPL
id25581,"What I saw, what I heard, what I felt, what I thought, had nothing of the unique nature of the dream.",EAP
id04795,"Of course, I agreed to do this experiment.",EAP
id02297,"He had a habit of writing long documents of some sort, which he carefully sealed and filled with injunctions that I thought dead after death to certain persons whom he most often called East Indian, but also whom a once celebrated French physician now thought dead and over whom the most unimaginable things had been whispered.",HPL
id10138,"Idris leaned back in the car; her two hands pressed mine, her expression calm, she seemed to lose the meaning of what she was leaving now, in the memory of what she still possessed.",MWS
id16333,"As he said that, he led the way across the ice; I followed.",MWS
id16889,"After taking care of me and taking care of her safety, her second concern was to hide her fear and tears from me.",MWS
id10490,"My child, if after this life I am allowed to see you again, when the pain can cleanse the heart, then mine will be pure; if remorse marks the blame, I will be guiltless.",MWS
id03780,"But my main fear was the balloon, which, in spite of the paint he used to defend, began to get pretty heavy with the humidity; the powder was also susceptible to damage.",EAP
id16136,"Maybe he did, because I dare say the rock formation was interesting, and it's just possible he was looking for pirate loot and might find it; but there was talk of his dealings with demons there.",HPL
id15939,Does the sun not call its light?,MWS
id23779,A green curtain hides the back of the Turk and falls partially over the front of both shoulders.,EAP
id08473,"And the children have grown up comfortably, and more families came from the motherland to live in the street.",HPL
id22506,"This capacity of retrogradation in its absolute fullness and perfection, this capacity to refer to all epochs, all effects on all causes, is, of course, the prerogative of the deity alone, but in all diversity, just before absolute perfection, is the power itself exercised by the whole host of angelic intelligences.",EAP
id23602,On its hardened ground rests a single feathered paddle of satined wood; but no oarsmen or companions can be seen.,EAP
id26122,The epigram can not be refuted; but necessity is one thing that does not exist.,EAP
id02589,I could only wait speechless.,HPL
id27901,"And again and again, in secret communion with my own mind, I would ask the questions, ""who is he, where did he come from, and what are his objects?""",EAP
id25913,"These words had been part of the terrible ritual that told of the Cthulhu wake in its stone vault in R'lyeh, and I felt deeply moved despite my rational beliefs.",HPL
id02981,"When we arrived in Rodosto, we found out that the field was occupied and the battle plan was in order.",MWS
id10614,"He left college at the event and shook off his old friends for a while, pulling himself close to his Diana and receiving all his consolation from her sweet voice and her caresses.",MWS
id07083,"One would think I should have gone into the details of an event by which, and that is very true, much new light could be cast upon a highly interesting branch of physical philosophy.",EAP
id05354,"But you're talking about ""mind"" and ""matter"" like the metaphysicians.",EAP
id26889,The impression was reproduced with a certain accuracy.,EAP
id11397,I will always remember the many solemn hours I spent alone with the master of the house Usher.,EAP
id00966,"The leaning, unpainted houses grew thicker, lined both sides of the street, and showed more urban tendencies than those we left behind.",HPL
id16161,"The first topic that attracted the attention of the House was a speech by the Lord Protector, who asked her to appoint a deputy during a necessary absence.",MWS
id18319,"There was another sound, a kind of wholesale, a colossal flop or a clap that somehow evoked the most abominable images.",HPL
id03785,No trace of the old gold with which Wilbur and Old Whateley have always paid their debts has yet been discovered.,HPL
id09014,"The noisy joy of the crowd, the bright colors of their clothes, the tumult of carriages and horses, the march of soldiers mingling, the banners of banners, and the sound of war music added to the excitement of the scene. while we were around us, the relics of ancient times rested in solemn majesty.",MWS
id21260,"If all the jewels of Golconda await me after I solve this puzzle, I'm pretty sure I will not be able to earn it. """,EAP
id09525,"In a few moments, I stared at the painting again.",EAP
id20874,"But then my plan has to be laid with art; I would not be destitute, I have to secure some money.",MWS
id09734,"""That was before my time before the time of the new squire.",HPL
id03572,"Sir John, an eccentric companion, had once refused to pay his share of the Sacrament fee because it was his custom to eat no supper.",HPL
id05122,"After all, all men have seen that astronomical knowledge has not lied, and they have been waiting for the comet.",EAP
id19599,"I said that I was alarmed, but in my soul nothing was more deadly than the material daylight world of New York, and whether this man was a harmless eccentric or a fellow of dangerous arts, I had no choice but to follow him and to beat me for miracles, whatever he could offer.",HPL
id08650,"Free from unjustified superstition, even though I am, these things created in me a strange sentiment that was reinforced by a pair of widely separated newspaper clippings relating to deaths in the shunned house from the Providence Gazette and Country Journal of April and the other Daily Transcript and the Chronicle of October, each describing a frightfully gruesome circumstance whose duplication was remarkable.",HPL
id25186,I entrusted the remains of my lost Perdita to his care to have them brought to Hymettus and into the cell Raymond had already occupied under the pyramid.,MWS
id15835,Wheelbarrows populated the gutters.,HPL
id06864,"Of the various strange assemblages in The Street, the law said a lot, but could prove little.",HPL
id23429,"""Hey, he said,"" said the lad, ""hu hu hu dat you can not.""",EAP
id07291,"And the houses of the cities of Catharia are all palaces, each built over a fragrant channel that carries the waters of the Holy Narg.",HPL
id11115,Maybe you could do better.,EAP
id11756,"Here's another drink, I need one anyway. There's no use in telling you what they were, for the horrible, the blasphemous horror, the incredible disgust, and morality came from simple touches that the words could not classify.",HPL
id20665,"All the while, the sleeper remained exactly as I had last described it.",EAP
id04843,"Evadne did not answer; Her big dark eyes were downcast, finally a tear glistened on the eyelashes.",MWS
id20358,"I spoke; I told them to go back and think about what had been said, that I would not lead them further north if they vigorously desired the opposite, but that I hoped that their courage would return with reflection.",MWS
id04220,No one in Windsor would protect them; So they stayed in an abandoned cabin near Bolter's castle all night.,MWS
id22670,Only on the twelfth was the triumph completed.,EAP
id19250,He took a spade now and gave Jupiter and me one. Legrand asked us to dig as soon as possible.,EAP
id14208,I've done it as well as possible so far.,EAP
id03302,I knew it would not make any difference if any of us went on at all; So I let him take the bar and went backwards to the barrel.,EAP
id23599,"The young people, the Etonians and the children of the neighboring nobility held a pseudo-mass, to which all countrymen were invited.",MWS
id16777,"Certainly, I look impatiently at the sight of this great silver key, for in its cryptic arabesques it symbolizes all the aims and mysteries of a blindly impersonal cosmos.",HPL
id12118,"In the middle yawns a large open door, which is reached by an impressive staircase and is surrounded by exquisite carvings such as the figures of the bacchanals in relief.",HPL
id07507,"The Countess did not look kindly on my worn frame, though she later thanked me in cold blood for my attention.",MWS
id16392,In a short time I realized that I have to tell my story to somebody or completely collapse.,HPL
id15905,His complexion was absolutely bloodless.,EAP
id13826,"It was his terrible fate not to run, but to waddle, not to go through life like a human being, but like an elephant, not like a human, but like a rhino.",EAP
id14112,But I am certainly unfair.,MWS
id23411,It could not be less than five hundred miles and was probably much more.,EAP
id24504,"On the whole, I was saddened and confused, but in the end I decided to make a virtue out of necessity, to dig with a good will, and so by chance to convince the visionary most of the error of opinions. He chatted.",EAP
id22546,"For my part, I consider it not only possible, but far more than probable, that Marie could have traveled in one of the many ways between her own residence and that of her aunt without meeting a single person at any given time. she knew or knew about.",EAP
id05010,"Too well, I remembered the occupied church from which these notes came.",HPL
id09686,Now an uneducated sailor felt the same while contemplating the terrible reality.,HPL
id24607,"Hey, heh, hey, then you tell me, young lad, why Cap'n Obed and twenty other people rowed to the devil's reindeer in the dead night and sang things that you could hear so loud turns up when the wind was right?",HPL
id11281,"I stalked across the room, glared disdainfully at the belligerents, and tossed the sash to its utter horror and disappointment, threw me out of the window very skillfully.",EAP
id07351,"He was still sitting in bed, listening; Just like I did, night after night, you listen to death in the wall.",EAP
id08888,"I told them my story, they did not believe it.",EAP
id05802,"""Did you,"" he said, ""really spend your time studying such nonsense?""",MWS
id14977,It was a piece of composition in which the most critical taste could hardly suggest an improvement.,EAP
id21819,They told me that I had taken the wrong crossroads the night before and crashed over the cliffs at Orange Point. a thing they derived from footprints found in the snow.,HPL
id23830,The old abandoned Chapman house was inexplicably burned to an amorphous pile of ashes; We could understand that because of the tip-over lamp.,HPL
id10212,"I was not alone either, who felt so much his perfection.",MWS
id15979,The worst thing about this job was that I had to go so much and so fast; and so often my route to vary.,EAP
id01519,The whole house blazed.,EAP
id03416,"On the second day of the search, the affair was fully handled by newspapers whose reporters overran Tempest Mountain.",HPL
id20519,"Beaufort had saved only a small sum of money from the demise of his fortune, but it was enough to supply him for several months, and in the meantime he hoped to find a respectable employment in a merchant's house.",MWS
id23736,"""Having in mind the whole philosophy of this theme, we can easily test the claims of L'Etoile.",EAP
id19329,She had never looked so beautiful before.,MWS
id24691,"It was almost a public affair, for the Dean was certainly a public benefactor.",HPL
id25751,"He means to anticipate what he imagines would be an objection to his theory, namely that the body was kept on land for two days and decomposed faster faster than if it had been submerged in water.",EAP
id18859,"But the keepers there reject every title to the creature; This is strange, since he has obvious traces of a close flight from the flames.",EAP
id17580,"However, it is clear that it is just as important as before.",EAP
id14501,The latter end is only tracked if it matches the former.,EAP
id12034,"My mood was enhanced by the enchanting appearance of nature; the past was wiped out of my memory, the present was quiet and the future gilded with bright rays of hope and expectation of joy. """,MWS
id19880,"There were a row of four or five on Washington Street, all in excellent condition, with manicured lawns and gardens.",HPL
id03268,This amendment was so obviously correct that the House agreed with him.,EAP
id18471,Surely the city was not London.,HPL
id22081,"Wilson, that's your property. """,EAP
id26019,I asked him to stay.,MWS
id12836,These float and serve all purposes of a simple rope ashore.,EAP
id05309,I came to both gentlemen in my book and opened with each a current account.,EAP
id10931,"""The next morning I called for the snuffbox as we excitedly resumed the previous day's conversation.",EAP
id20288,We took the green jade object and gave one last look at the bleached and hollow-headed face of its owner and closed the grave when we found it.,HPL
id22711,"After spending about a year in Ulswater, Adrian visited London and came back full of plans for us.",MWS
id13137,"I could not stand the horrors of my situation, and when I noticed that the popular voice and the facial expressions of the judges had already condemned my unfortunate victim, I hurried out of court in agony.",MWS
id02080,The editor of L'Etoile had no right to be offended by M. Beauvais's unreasonable belief.,EAP
id19060,"We walked closer, and I saw that it had to be five feet wide, with walls that were a good foot thick and some six inches above the ground solid work of the seventeenth century, or I was much wrong.",HPL
id03724,"I drew my brother's attention, pointed to the floating barrels that came closer, and did everything in my power to explain what I was up to.",EAP
id16186,Heigho when will any invention visit the human pericranium?,EAP
id00622,"With more regret than ever, he clung to his memory; and blamed his son, if ever he should meet this esteemed friend in his name, to give any assistance, and to assure him that his attachment survived until the last separation and silence.",MWS
id04337,"Although Birch feared the trouble of removal and burial, he began his task of transmitting an unpleasant April morning, but stopped before noon because of a heavy rain that seemed to irritate his horse, after he had laid only a mortal tenement for his permanent rest ,",HPL
id21175,"But it has been suggested that the body is discovered, not that of Marie Rogêt for the conviction of who assassin or assassin, the reward is offered, and in respect of whom alone our agreement with the prefect was agreed.",EAP
id08043,But this half-mood was never conviction.,EAP
id25239,"The laughter stopped as a well-known and detested voice, which was obviously close to my ear, addressed me with an audible whisper, ""I am content, miserable wretch, you are determined to live, and I am content.""",MWS
id26654,"In the midst of this chaos of hollowness and unrest, Carter tried to live as befits a man of keen thinking and good heritage.",HPL
id03975,She sought solitude and avoided us when we came together in a happy and unrestrained affection in a family circle.,MWS
id13890,His occasional use of the weapon did not increase his popularity with the owners of dog keepers.,HPL
id11571,"I thought, stupid guy, that it could be in my power to bring luck to these deserving people.",MWS
id07442,The worst part of the crimes committed is likely to be innocent.,EAP
id09412,"We also talked in detail with those mountain mixed-race people who had not fled to more remote hills with fright and confusion, and who wanted to precede our exhausting and definitive investigation of the manor house with an exhausting task in the light of its extensive history, and definitive study of stains associated with the various tragedies of the squatter legend.",HPL
id09670,"No, my Raymond, my only beloved, sole possession of Perdita This night, this splendid congregation, these sumptuous dwellings and this adornment of your tearful girl are all united to celebrate your abdication.",MWS
id25873,We remembered the plague when it was calculated that a third of humanity had been destroyed.,MWS
id16689,"Come on, that's a good guy.",EAP
id11643,"On my twenty-first birthday, old Pierre gave me a family document that he had passed from father to son for many generations and had been passed on by each owner.",HPL
id05377,"Reid, you know, had just picked up a comparative pathology and was full of pompous ""insider stuff"" about the biological or evolutionary meaning of this or that mental or physical symptom.",HPL
id16240,"I bought cheap auction buys from Lord Brougham's Speeches, Cobbett's Complete Works, New Slang Syllabus, The Whole Art of Snubbing, Prentice's Billingsgate, Folio Edition, and Lewis G. Clarke on Tongue. """,EAP
id13344,"One day, I was sitting on the edge of the pines as Woodville passed by.",MWS
id08799,"""But soon,"" he exclaimed with sad and serious enthusiasm, ""I will die, and what I feel now I no longer feel.",MWS
id08662,CHAPTER I DO NOT HEAR the sound of the coming storm?,MWS
id20646,"A few fishing boats washed the water alone, and now and then the gentle breeze made the sound of voices sound as the fishermen called each other.",MWS
id24661,I said 'legitimate deductions'; but my meaning is not fully expressed.,EAP
id18923,"Carriages and horses were provided for everyone; Captains and elected officers, and the whole assembly cleverly organized.",MWS
id00304,The turmoil had stopped.,EAP
id08574,"I do not say anything about the teachings themselves, their falseness or their probability.",EAP
id09350,It is not impossible that he was wrong; but he would have convinced you that he was right; for he was a man of great eloquence.,EAP
id18960,"He, the noble, the warlike, the great in every quality that can decorate the spirit and the person of man; he is fit to be the protector of England.",MWS
id27887,"The time will come soon; Grief and famine have already shaken the foundations of my being; a very short time, and I will die; Immaculate with the crime of self-destruction, jammed with the memory of humiliation, my mind will cast aside the miserable spiral and find such a reward as strength and resignation deserve.",MWS
id07615,"My first determination was to leave Geneva forever; my country, which, when I was happy and loved, was dear to me, now became hateful in my distress.",MWS
id17347,The whole face finally began to get tense and the head turned restless with its eyes closed.,HPL
id01302,"The project, at the request of Mr Osborne, was kept a profound secret to the public. The only persons in charge of the design were those who were actually involved in the construction of the machine under the supervision of Mr. Mason, Mr. Holland, Sir Everard Bringhurst and Mr. Osborne, at the seat of the latter in near Penstruthal in Wales.",EAP
id13662,"In this state of mind, I went to mathematics and the branches of study belonging to this science, which were built on solid foundations and were worthy of my consideration.",MWS
id19556,The spirit of happiness was darkened; the music stopped; The young people left their professions and gathered.,MWS
id00174,"Afterwards I remember running, spade in hand; an abominable run over moonlit, hilly meadows and through sick, steep abysses of enchanted mountain forests; hopping, screaming, panting, towards the terrible Martense House.",HPL
id10920,I have agreed to her request; and she left me.,MWS
id09824,"I smiled with calm joy; and in my thoughts, which by long habit would forever merge into a train, as if I formed them into words, I thus addressed the scene before me: ""I greet you, beautiful sun, and you, white earth, beautiful and cold Maybe I'll never see you covered in green again, and the sweet flowers of the coming spring will bloom on my grave.",MWS
id21518,"He is the best boy running in the woods I have ever seen; Hunt the time a moonin 'raunds this snake cave in the upper timber lot. , ,",HPL
id06216,"And in the late night vigils, as I entered the tower, I saw on the wall a calendar that still looked the same as it had when I had left it in the hour in which I sailed away.",HPL
id20884,"Lord Byron CHAPTER V Nearly a year had passed since my father returned, and the seasons were almost over. It was now the end of May; the woods were dressed in the freshest green, and in the fields was the sweet smell of the new mown grass.",MWS
id02271,"""Will the baron accompany us hunting the boar?"" ""Metzengerstein does not hunt;"" ""Metzengerstein will not attend,"" were the haughty and laconic answers.",EAP
id10734,"During this intermission, one of the servants who happened to go through the clothes she had worn on the night of the murder had discovered in her pocket the image of my mother, judged to be the tormentor's temptation.",MWS
id14013,"No, it could not possibly be repaired that night, nor was there any other way to transport transport from Innsmouth to either Arkham or anywhere else.",HPL
id16888,The poorer nobility welcomed the return of sovereignty as an event designed to restore their now lost power and rights.,MWS
id14775,"But his limbs were stiff, his lips were burning, his recently bright eyes were bound to death.",EAP
id07127,"People who tell facts are seldom as special as Mr. Kissam seems to be, day and date, and exact location.",EAP
id20122,"""Amontillado"" ""Since you're engaged, I'm on my way to Luchesi.",EAP
id09874,"He believed that his great secret knowledge of the gods could protect him from their wrath, so determined to go to the top of the tall and rocky Hatheg Kla, one night he knew the gods would be there.",HPL
id09688,For that the unreasonable villains threw me into prison; and the gentlemen of the ophthalmic trade could not well avoid cutting my link when I came out.,EAP
id15417,"Unfortunately, I regret that I am being taken from you; and, happy and loved as I was, is not it hard to leave you all?",MWS
id01535,The main building was about twenty-four feet long and sixteen wide certainly not more.,EAP
id24235,I wish I could believe the doctor.,HPL
id09425,"It was not what I heard, but what I saw; for in that dark, locked, closed and curtained room, from the black northeastern corner, appeared a shaft of dreadful reddish-gold light, a shaft that bore no glow to dispel the darkness but flowed only upon the lying head of the troubled Sleeper brought out, in nasty duplication, the glowing and strangely youthful memory face, as I had known in dreams of abysmal space and uninjured time, when my friend repressed the barrier to these secret, innermost, and forbidden caverns of nightmare.",HPL
id11345,"Felix soon learned that the treacherous Turk for whom he and his family had suffered so much oppression when he discovered that his Redeemer was so poor and ruined that he became a traitor of good feeling and honor, and Italy with his daughter He sent Felix a sum of money to help him, as he said, in a plan of future preservation.",MWS
id24250,"What I did was faint in silence, as I had cut it a year ago in the broken-brimmed orbit.",HPL
id27435,The Earl of Windsor became a volunteer under his friend.,MWS
id07027,"Did anyone really exist except me, the creator, who would believe if his senses did not convince him, in the existence of the living monument of presumptuousness and premature ignorance that I had unleashed upon the world?",MWS
id16057,"Here, in imitation of Malibran, she modified Bellini's original phrase to allow her voice to descend to Tenor G when, through a swift transition, she struck the G over the treble rod and jumped over an interval of two octaves.",EAP
id04030,"I had previously experienced feelings of horror, and I tried to give them appropriate expressions, but words can not convey an idea of ​​the heart-sick despair that I endured.",MWS
id07778,"When I came to the bedstead, I looked out over the headboard at the second wing.",EAP
id05657,"I was very happy with this partial shelter, because at this point, Rowley Road was uneasily close to my window view.",HPL
id27824,"I will now demand the protection of some friends whom I genuinely love and for whose favor I hope. ""Are you german?"" ""No, they are French.",MWS
id13909,"Should I say that you will be there? """,EAP
id10861,I closed my eyes to focus my thoughts more deeply and was rewarded with the positive knowledge that my long-sought mental message had finally arrived.,HPL
id20252,"Her sympathy belonged to us; her smile, her soft voice, the sweet look of her celestial eyes, were always there to bless and invigorate us.",MWS
id08163,"I thought it possible now that the layer of dirt might have something to do with the failure; so I carefully rinsed out the parchment by pouring warm water over it, and after doing so I placed it in a tin pan with the skull down and set the pan on a stove with lit coal.",EAP
id12469,"""Several changes of day and night passed, and the orb of the night had fallen sharply as I began to distinguish my sensibilities from each other.",MWS
id09109,He may have been fifteen or fifty and was twenty-one years and seven months old.,EAP
id21716,She joined Elizabeth and me.,MWS
id26420,"Dr. Whipple was a sensible, conservative old-school doctor, and despite all his interest in the place, he was not eager to encourage young thoughts for the unusual.",HPL
id24868,"The weak and fugitives fled; The warriors retreated, even threatening to fly.",MWS
id21608,"Their rigging, their construction and their general equipment were all a negative assumption of this kind.",EAP
id15741,Clerval spent the last evening with us.,MWS
id07555,The passengers were therefore in a good mood and ready to be social.,EAP
id22033,It was flat and covered with fine hard gravel.,EAP
id22838,We carried the thing to the lab and listened.,HPL
id05654,"The wind, which had fallen in the south, now rose with great force in the west.",MWS
