id,text,author
id09339,"He seemed quite willing to speak of his position as Superintendent of a House of Health; and, indeed, the subject of madness was, to my great surprise, a favorite with all present.",EAP
id04937,"Promise me the secret though; because if you do not contribute to my success, at least you must not disturb me. ""Well, I promise.",MWS
id24678,"I tell you, it's me, I who have lived six hundred years to avenge myself, because I am Charles The Sorcerer. ""My memories are very confusing.",HPL
id21069,"I remember how I read the book with the last white face, and locked in the attic that I had long devoted to strange research.",HPL
id04914,"If it's not like me, it's for your purchase of pig in the scabbard? ""You're a wretch,"" I said, catching my breath, ""are you an ugly old witch? ole? me either, after all, not a single day more than eighty doo. ""Eighty-two,"" I ejaculated, staggering to the wall ""eighty two hundred thousand baboons The miniature said twenty-seven years and seven months"" ""Be sure, the dat is so true, but portraite den has been taken for fifty-five years.",EAP
id03224,They hardly know how sick you have been and are worried about your long silence.,MWS
id19451,"The book opened, almost by itself and as a frequent consultation at this place, the twelfth repulsive plate that showed a butchery among the cannibals of Anzique.",HPL
id11219,The summer sun shone in a cloudless sky; the air was close but everything was cool for me except my own hot skin.,MWS
id15772,"Manton, although smaller than me, is more resilient; because we opened our eyes almost at the same moment, despite his greatest wounds.",HPL
id09241,"He proceeded by observing, analyzing, and classifying the facts instantiae naturae, as they were affectionately called in the general laws.",EAP
id08071,"The light in the temple is a pure illusion, and I will die calmly, like a German, in the black and forgotten depths.",HPL
id05460,"As the particles hit the vitreous surface at the center of the strange device, they seemed to produce a crackling sound like the spraying of a vacuum tube through which sparks passed.",HPL
id26770,What reason could there be for the low tone of these singularly low words which the lady hastily pronounced by saying goodbye to her?,EAP
id02346,"The bitter task was to see his mind wavering between death and life: to see his hot cheek, and to know that the very fire that burned up there was consuming the vital fuel; to hear his groaning voice, which could no longer articulate words of love and wisdom; to witness the inefficient movements of its members, soon to be wrapped up in their mortal shroud.",MWS
id26823,"Bravo bravo There is only Epiphanes, No there is none: Destroy the temples, And turn off the sun Well, and sing vigorously The populace acclaims ""Prince of ts"", and "" Glory of the Orient ""The pleasure of the universe and the most remarkable of the chameleopards.",EAP
id15761,Alas I did not yet fully know the fatal effects of this miserable misery.,MWS
id10133,But these were few in comparison to the numbers that really went through.,MWS
id26985,"The corpse, already deeply decomposed and coagulated with blood, stood before the eyes of the spectators.",EAP
id24118,"When the husband and father deserted his family, the mother took the child to Jermyn House; where there was no one to oppose his presence.",HPL
id20936,"I wondered how many of those who knew the legends realized this additional link with the terrible that my reading had given me; this disturbing article in the annals of the morbid horror which tells the creature Jacques Roulet, de Caude, who was condemned to death as a demoniac, but then saved from the stake by the Parliament of Paris and locked in a madhouse.",HPL
id27770,"They also tell a vague horror to my heart, because of the supernatural calm of this heart.",EAP
id04545,"Now, here is a clear gain, in a very short time, of at least a dollar and twenty-five cents is in the simple cases of Snap and Gruff; and I solemnly assure the reader that these excerpts are drawn at random from my day-book.",EAP
id02873,"In the invaders' book it is said that these sons of the Greeks were all buried at Tallaght, but the old men of Kilderry said that a city was forgotten except by its goddess of the patron moon; so that only the wooded hills buried him when the men of Nemed descended from Scythia in their thirty ships.",HPL
id17786,"""Repetition would be useless,"" said Raymond, ""since I remember them well, and have many others, oneself suggested, who speak with persuasion unanswered.""",MWS
id06152,"With a resolution more than human, I remain motionless.",EAP
id24664,Gratitude and praise marked where his footsteps had been.,MWS
id07759,Their reports continued.,MWS
id18457,"No place in this city was so full of gruesome memories that the gable that housed it was this house and this room that had also housed the old Keziah Mason, whose escape from Salem Gaol to the last person could never explain .",HPL
id04637,Alas why have they kept a life so miserable and hated?,MWS
id05076,"Birch, in his appalling situation, was now too low for an easy scramble out of the enlarged transom; but gathered his energies for a definite test.",HPL
id08486,"Some believe this crucifix was dragged to the attic sealed by rats, while others think it must have been on the floor in a corner of Gilman's old room all the time.",HPL
id15373,"The game being over, Maelzel goes again, if desired, to show the mechanism of the box, in the same way as before.",EAP
id13900,"In these greenish rays the candles were growing pale, and a new semblance of decomposition was spreading over the muskroom, with its worm-eaten paneling, sunken floor, broken chimney, rickety furniture, and jagged draperies.",HPL
id02168,I paused to gather and then entered the room.,MWS
id05666,"Musides, weeping, promised him a sepulcher more beautiful than the tomb of Mausolus; but Kalos told him not to speak of marble glories anymore.",HPL
id21016,"The stories of Essex County on the shelves of the library had little to say except that the city was founded, known for shipbuilding before the Revolution, a seat of great marine prosperity in the early nineteenth century and up later a small industrial center using the Manuxet. as power.",HPL
id22829,"May it be light with him when it is night with me That he feels the summer sun while I am cooled by the snows of winter That there is the distance of the antipodes between us Finally the east began to clear, and the comfortable light of the morning flowed into my room.",MWS
id23505,"We made a determined effort to put it back, but our little boat was like a feather in the blast of the storm.",EAP
id11652,"The results, I am sure, are so minute that no public evil, except a shock of repulsion, could ever result from an indication of what was found by these horrified looters in Innsmouth.",HPL
id18385,"In the wee hours of the morning, a group of silent men had entered the courtyard and their leader had excited the attendants.",HPL
id10375,"The loving kindness of the Angel has appeased me in a small measure; and, with the help of the water with which he diluted my port more than once, I finally found a temper sufficient to listen to his extraordinary speech.",EAP
id13149,"Of all the earthly upheavals in the Pacific, my rescuers knew nothing; I did not feel it necessary to insist on something that I knew they could not believe.",HPL
id22371,"I quote a passage or two of his columns: ""We are persuaded that the prosecution has so far been wrong, inasmuch as it was directed against the Barrier du Roule.",EAP
id22612,"But I did not take this course more than a moment. for when the silent musician recognized the whistled air, his face suddenly distorted with a completely abnormal expression, and his long, cold, bony hand reached out to stop my mouth and silence the gross imitation.",HPL
id22467,"Immediately after seeing this amulet, we knew we had to possess it; that this treasure alone was our logical treasure of the centuried tomb.",HPL
id07648,"And in this calculation, I was not deceived.",EAP
id08283,"And yet I dared not ask him to use his influence to obtain an honorable allowance, for I would have been obliged to leave Windsor.",MWS
id18727,A second story told of the return and death of the god at the feet of his enshrined wife.,HPL
id25144,"However, though charming and full of noble sentiments, my poor Perdita, it was the whimsical name that my sister had received from her dying parent, was not altogether holy in her disposition.",MWS
id02778,"The Idol Thing, the sticky green straw of the stars, had awakened to claim his own.",HPL
id13444,The result was that I got rid of the old hole and I began to feel a little independent and gentleman.,EAP
id24831,"Ulthar, which lies beyond the Skai River, once inhabited an old man eager to see the gods of the earth; a man deeply learned in the seven cryptic books of Hsan, and familiar with the distant and frozen Lomar pneumatic manuscripts.",HPL
id07913,"""How can I move you?",MWS
id27552,"From a distance the coasts came those white argosies of old; Shores of the Far East, where warm suns and sweet smells linger, lingering on strange gardens and gay temples.",HPL
id14232,"If a gigantic agony scene shook my body and inflamed my forehead, I put my head on Idris' lap, and the tumultuous pulsations lowered in a tempered flow, his smile could lift me from despair, his embrace bathed my sad heart in calm peace.",MWS
id15136,"let's drink. Let us offer an offering to the solemn sun that these lamps and these censers so seers so eager to tame. ""And, having made me promise in a bumper, he swallowed successively several goblets of wine.",EAP
id14505,I should think you would have known that I did not give up on Pickman for the same silly reasons that tough old women like Dr. Reid or Joe Minot or Bosworth did.,HPL
id24631,"""It's easy to understand,"" says Ellison, ""that what could improve a carefully considered detail could, at the same time, detract from a general and more distant effect.",EAP
id03348,"There was the fiery and obedient courier whom Lord Raymond had given to his daughter; there was Alfred's dog and a pet eagle, whose sight was obscured through age.",MWS
id15048,"Less than a week after our return to England, weird things started to happen.",HPL
id09306,"Ah, no in knowledge is happiness, but in the acquisition of knowledge To always know, we are always blessed; but to know everything was the curse of a demon.",EAP
id12934,"I read it, as I had read the other volumes that had fallen into my hands, like a true story.",MWS
id11240,"Unconsciously, considering Goldsmith as a cumbersome intimacy with the Great Man, the Stranger interrupted him abruptly and incurred his lasting hostility by shouting, ""Hush, Toctor Shonson is going to talk."" In this luminous Company, I was more tolerated. because of my years that of my mind or my learning; No match at all for the rest.",HPL
id05291,"One morning, very shortly after, ""I woke up and made myself famous"".",EAP
id16482,"So interested, and knowing that the heir she was looking for was really in the city, she inquired about her party towards me.",EAP
id26970,"Yet at that time, with a human penchant, she clung to everything her human senses allowed her to see and feel as part of Raymond.",MWS
id21332,"He explained to me, though I forgot the explanation, that what I was observing was, in fact, the natural consequence of the shapes of the floating fragments and showed me how a cylinder, swimming in a whirlpool, offered more resistance to his sucking. and was attracted with more difficulty than a body equally voluminous, of any form. ""There was a surprising circumstance that did a lot to impose these observations, and making me desirous of putting them into account, and that is that at each revolution, we passed something like a barrel, or the yard or the mast of a ship, while many of these things, which had been at our level when I opened my eyes to the wonders of the whirlwind, were now above us, and seemed to have moved little from their original station.",EAP
id16301,"Despite the misery, I depreciated and could not understand; in spite of the cold foci of London, and the corpses scattered in my native country; in spite of all the variety of the agonizing emotions I experienced that night, I thought that in response to our melodious adjurations, the Creator looked with compassion and promise of relief; the ugly chime of the winged music of heaven seemed a suitable voice for communion with the Supreme; Calm was produced by his sound, and by the sight of many other human creatures offering prayers and submission with me.",MWS
id14969,All connoisseurs in the field admitted that the legs were good.,EAP
id03476,"His great-grandmother, he recalled, was the daughter of a Portuguese trader in Africa.",HPL
id12555,"These things were bad enough, and that was all that had won the faith among the people I knew.",HPL
id24095,"When he was silent, I tried to distract him, and when I sometimes stole him during the energy of his passion, I cried but I did not want to leave him.",MWS
id08685,"""God knows,"" she said, ""as I am completely innocent.",MWS
id06910,"That night he went to bed, but slept only restlessly.",HPL
id04321,"The livid aspect of his face intensified, his voice became hollow and indistinct, his muscular movements were less perfectly coordinated, and his spirit and will showed less resilience and initiative.",HPL
id05963,"If the monster executed his threat, death was inevitable; yet, once again, I examined whether my marriage would hasten my fate.",MWS
id11346,"That night, everyone came home, and every house and every barn was barricaded as severely as possible.",HPL
id19811,Evadne was eighteen years old.,MWS
id21392,"Having pulled the bag this way, and formed a complete enclosure on all sides, and at the bottom, it was now necessary to fix its top or mouth, passing its material over the hoop of the network, ie, between the network and the hoop.",EAP
id01797,"It had been a long time since a traveler had gone there, and even then only the brave and adventurous young men of distant Falona dared to make the journey; adventurous young men with yellow hair and blue eyes, who are not related to Mnar's men.",HPL
id20166,"Oh, he says that the king arrives in triumph; that he is dressed in state; that he has just finished putting to death, with his own hand, a thousand convicted Jewish prisoners. For this exploit, the ragamuffin praises him to heaven.",EAP
id14253,"After this thing, I had dug a grave for someone whose death I could not understand.",HPL
id10868,"In the marble streets were pillars of marble, the upper parts of which were carved into images of serious bearded men.",HPL
id18281,"Smith, huh? Brigadier-General John A. B. C.? I say ""here MS has seen fit to put his finger on the side of his nose"" I say, you do not want to insinuate now, really and really, and conscientiously, that you do not know everything about this Smith affair, as well that me, huh? Black-smith?",EAP
id06676,"This hideous murder accomplished, I set myself immediately and with full deliberation to the task of hiding the body.",EAP
id04586,"References to decline were few, although the significance of subsequent registration was unmistakable.",HPL
id03119,The cards were distributed.,EAP
id26374,"I could lose days by describing how anxiously I watched every change of fleeting circumstance that promised better days, and with what desperation I found that every effort of mine aggravated its apparent folly.",MWS
id24855,"Orphans, in the broadest sense of the term, we were the poorest of the poor and despised among the un-honored.",MWS
id10657,"When these circumstances were reported to Raymond, he made careful observations about what was happening in the walls, and when his scouts came back, reporting only the continued silence and desolation of the city, he ordered the army The doors.",MWS
id12441,"It was not their intention to return; but, at my request, they agreed to watch the patient about ten o'clock the next day.",EAP
id19299,"Daedalus has never hurt such an inextricable error around Minotaur, as folly has woven his imprisoned reason.",MWS
id19707,"But be careful, Luther, he saw nothing at all, only trees and undergrowth.",HPL
id13734,The note he finally gave me was a call to tolerance and forgiveness.,HPL
id21489,"But although the dreadful Martens disappeared, the fear of the haunted house continued; and grew very sharp when new and strange stories arose among the mountain decadents.",HPL
id04069,"Thinking that Adrian was withdrawing from working life, and this beautiful Idris, probably the victim of ambitious plans of his mother, I had to put myself forward to protect her from undue influence, to protect her from misfortune and to guarantee her the freedom to choice. of every human being.",MWS
id09988,"At the same moment, the man with the predilection of the teetotum began to turn around the apartment with immense energy and his arms extended perpendicularly to his body; so that he looked like a totum tee in fact, and overturned everything that had happened to block his way.",EAP
id06007,"In doing so, I soon rose above the difficulty, and I saw immediately that I had obtained a great increase in my rate of ascent.",EAP
id13958,"In answer to our lively questions, a single word fell, as involuntarily, from his convulsed lips: The plague.",MWS
id02303,"The old cards were still good, and I had no problem; but at Arkham they had to lie when they said the wagons were running there, since I did not see a wire above.",HPL
id05337,"I began distinctly, positively, to remember that there was no drawing on the parchment when I made my sketch of the scarab.",EAP
id12488,"The following January, the gossip was slightly interested in the fact that ""Lavinny's snotty"" had started talking, and at the age of only eleven months.",HPL
id17420,"Here, Mademoiselle Bas-Bleu has signaled me in a very peremptory manner; and I was obliged, I will, to leave Madame P. to decide a dispute concerning the title of a certain poetic drama of Lord Byron.",EAP
id23720,I called Pompey by my side.,EAP
id27827,"I will continue my journal about the alien at intervals, if I have new incidents to record.",MWS
id16603,My next step was to microscopically re-examine the desert hamlet where death was most abundant and where Arthur Munroe had seen something he had never experienced to describe.,HPL
id24924,"Strange to say the result perhaps of the commotion of the air caused by the explosion of the city huge white thunder clouds rose from the southern horizon, and gathered on the head; they were the first spots on the blue expanse that I had seen for months, and in the midst of this chaos and despair they inspired pleasure.",MWS
id06669,"""I do not know,"" said Dupin, ""what impression I have been able to make so far on your own understanding, but I do not hesitate to say that legitimate inferences, even in this portion of the testimony, have been made for the hoarse and acute voice. are in themselves sufficient to engender a suspicion that should guide all subsequent progress in the investigation of the mystery.",EAP
id03084,"My slight fall had extinguished the lantern, but I produced an electric flashlight and looked at the little horizontal tunnel that was moving back and forth in both directions.",HPL
id19854,Tears flowed from my eyes.,MWS
id27215,"Here, however, after a long and very deliberate examination, I have seen nothing to excite a particular suspicion.",EAP
id12260,"Suffice it that among the spenders I have herodized Herod, and that, giving the name to a multitude of new follies, I added a brief appendix to the long catalog of vices then habitual in the most dissolute university of the Europe.",EAP
id26243,"Finally, in my dreams, there is a cry of horror and consternation; and afterwards, after a pause, followed the sound of the troubled voices, mixed with many low groans of pain or pain.",EAP
id14994,He considered the auriferous cavities as the result of the action of the water and believed that the last of them would soon be open.,HPL
id23674,"I do not know of any opportunity to do it; or, if I had it, why would he have stolen the jewel, to part with it so soon?",MWS
id12785,I mentioned it to Perdita.,MWS
id13380,"The man with the horrors was drowned on the spot, the little stiff man floated in his coffin and the legs victorious, seizing by the waist the fat lady in the shroud, rushed with her in the street, and made a line of bees to the ""Free and Easy"", followed at great cost by the formidable Hugh Tarpaulin, who, having sneezed three or four times, gasped and blew after him with the archduchess Ana Pest.",EAP
id12588,"The lips also seemed unusual; being tightly compressed, as by force of a character stronger than that of Slater.",HPL
id14993,"The deckhands rushed to the edge of the ship, with the cry of someone who had gone to sea.",MWS
id25735,"When the seasons have become equal, when the air produces no disorder, when its surface is no longer subject to burns and droughts, the disease ceases; When the passions of men are dead, poverty will go away.",MWS
id13106,"A monstrous sense of guilt was on the earth, and abysses between the stars swept the currents of cold that made men shudder in dark and solitary places.",HPL
id09375,"The wind of the dark mountain, sighing through the olive grove and the tree tomb, had a strange way of forming vaguely articulated sounds.",HPL
id03479,"However, it would be better for the gentleman to take another room and receive a crucifix from a good priest like Father Iwanicki.",HPL
id24885,"Our line has been called a race of visionaries; and in many striking details in the character of the family house in the frescoes of the main salon in the tapestries of the dormitories in the carving of some foothills in the armory but more particularly in the gallery of fashionable antique paintings of the room Finally, in the very special nature of library content, there is more than enough evidence to justify belief.",EAP
id09035,"The next afternoon, a dense flock of seabirds appeared from the south and the ocean began to rise alarmingly.",HPL
id14629,"Before I could recover the use of my senses, he was gone.",EAP
id04927,"My ideas on this subject had also been confirmed by a passage in the eighty-second volume of the Philosophical Transactions, in which it is said that during an occultation of the satellites of Jupiter, the third disappeared after being ""or"" of indistinct time, and the fourth became indistinguishable near the member.",EAP
id12506,"To destroy a vampire, it is necessary, say the grandmothers, to exhume and burn his heart, or at least make a stake through this organ; and Ann's persistent insistence on searching beneath the cellar had played an important role in her release.",HPL
id26666,But why did my uncle commit suicide after an ancestral quest in New England?,HPL
id10528,I listened in the end of the horror.,EAP
id17801,"There was a man, he continued, who wanted to change all that and bring us back to our days of helplessness and restraint: a man who would dare to arrogate the honor that was due to all who claimed that England was their birthplace. his name and style above the name and style of his country.",MWS
id10435,His love gave birth to sympathy; his intelligence made him understand a word; his intellectual faculties enabled him to assist and guide him.,MWS
id24589,"With reference to the ""Journal of Sir Humphrey Davy"" Cottle and Munroe, London, pp.",EAP
id03925,"But an earthquake had changed the scene under our feet, the earth gaping deeply and hurriedly the chasm down opened to receive us, while hours dragged us towards the abyss.",MWS
id12654,"Just where to start Birch's story I can hardly decide, since I'm not practicing fairy tales.",HPL
id04956,"Now I took a candle and, sitting at the other end of the room, I made a careful examination of the parchment.",EAP
id24753,"The speaker had asked for custody of the cannibal monster committed since Arkham sixteen years ago; and after being denied, gave a signal that precipitated a shocking riot.",HPL
id25585,"You are damned, and he has become the hero of the day.",EAP
id00582,"It was, as I said, the 19th of October; autumn was very advanced and dismal.",MWS
id20643,"For the long neglected latch was obviously broken, leaving the neglected trader trapped in the vault, a victim of his own forgetfulness.",HPL
id14376,"""Indeed, Lionel,"" she replied; I long to see him, he is the descendant of our kings, the first noble of the country: everyone admires and loves him, and it is said that his rank is his least merit: he is generous, brave and affable. """,MWS
id13798,"And that's what I did for seven long nights every night at midnight but I found the eye still closed; and so it was impossible to do the work; for it was not the old man who tormented me, but his evil eye.",EAP
id16822,"In any case, we can trace the science until a very remote period of antiquity.",EAP
id16447,But rage will carry a lady to the extreme; and in the present care he has carried Mrs. Simpson to the extreme extreme of trying to hold a conversation in a language that she has not completely understood.,EAP
id13347,"He was more and more hated and dreaded around Dunwich because of certain juvenile disappearances that suspicion posed vaguely at his door; but he was still able to silence the inquiry by the fear or the use of this ancient gold fund which continued, as in his grandfather's time, to go more and more regularly to buy cattle .",HPL
id27150,I wandered through the wild landscapes of this beautiful country and became a complete climber: I spent hours on the steep front of a mountain that overlooked a waterfall or put me in a small boat to one of the islands .,MWS
id12193,"But it was winter now, and it must be months before we are driven out of our security.",MWS
id24792,Suddenly we were surprised by a breeze coming from Helseggen.,EAP
id19408,"The watery blue eyes were almost wild and maniacal now, and the dirty white beard was electrically bristling.",HPL
id20620,"A city capable of inspiring such aversion among its neighbors, I thought, must be at least quite unusual and worthy of tourist attention.",HPL
id02876,"But may my firm courage and my joyful efforts be able to shelter the dear companion whom I have chosen in the spring of my life; although the beating of my heart is filled with sorrow, though my hopes for the future are cold, while your dearest head, my sweetest love, may rest in peace upon this heart, and that you draw from its care, from his comfort, I hope that my struggles will not cease, I will not call myself completely vanquished.",MWS
id06217,"As, in the moment that followed, he stood with the child still alive and breathing at hand, on the marble slabs next to the Marquise, his coat heavy with dripping water, falling and falling folds around him. on their feet, the wondering spectators discovered the grace of a very young man, to whom most of Europe sounded.",EAP
id07058,"It had been a long time since I had resolved to limit my observations to architecture, and I even rushed towards the place in an effort to quickly get out of this city of death and decay; but the sight of old Zadok Allen created new currents in my mind and made me loose my rhythm in an uncertain way.",HPL
id02747,"She told me that the same evening, William had teased her to let him wear a very precious miniature she had from your mother.",MWS
id20633,"They should not die first I would be reunited, before the infection comes anear these idols of my soul.",MWS
id17691,"An example of this kind came immediately under our attention, where a girl of high birth had in her youth given her heart to a more wicked extraction.",MWS
id02831,"""It's better, mamma,"" said Clara, ""to be in that lugubrious London, where you often cry and never laugh like you do now.",MWS
id23942,"""A smart comrade,"" said the Foreign.",EAP
id05723,"She perished on the scaffold like a murderer. From the torture of my own heart, I turned to contemplate the deep, voiceless grief of my Elizabeth.",MWS
id00212,"Love had come, like the rod of the master prophet, to swallow any minor propensity.",MWS
id14470,"The break was only for a moment; the flow of association and of the natural feeling which had been curbed, rushed again into our hearts, and, with the most tender emotion, we shut ourselves up in one another.",MWS
id21472,"It was an octopus, a centipede, a kind of spider, but it was a haf-shaped man's face, and it looked like Wizard Whateley's, only yards and yards. . .",HPL
id23015,"The windows are narrow and deep, with very small windows and a lot of chassis.",EAP
id22671,"A sister or brother can never, unless such symptoms are manifested early, suspect the other of fraud or false maneuver, when another friend, as strong as he is attached, may be he was suspected.",MWS
id20488,"It was after my return from one of these walks that my father, calling me next, spoke to me: ""I am happy to notice, my dear son, that you have resumed your old pleasures and that you seem to return to you.",MWS
id15027,"""The days passed as peacefully as before, with the only change that the joy had been of sadness in the faces of my friends.",MWS
id07074,"I hear and do strange things in sleep, and I wake up with a kind of exaltation instead of terror.",HPL
id11780,"With him went the enthusiasm, the forced resolution, the eye that without flinching could look at death.",MWS
id21186,"March, the manuscript continued, Wilcox did not appear; and investigations at his quarters indicated that he had been struck with an obscure sort of fever and taken to his family's home in Waterman Street.",HPL
id08412,"""That was before the great epidemic of when more than half of the people in Innsmouth were swept away.",HPL
id21294,I remember that I was subject to catalepsy.,EAP
id14039,"They are about the duke's wedding, and so much like the quality of the work of the other and more recent poet Dunces, that I can not help but copy them: ""When the Duke of Leeds will marry a beautiful young woman of high quality How happy that this lady is in her good company of Leeds.",HPL
id17414,"This ironic tone was the discord of my bursting and bubbling heart; I was annoyed by his insolence, and replied with bitterness; ""There is a spirit, neither angel nor devil, damned to limbo simply.""",MWS
id23892,"Arrangements were easily made with some of the many bodies of body robbers, with which London abounds; and, the third night after the funeral, the supposed corpse was dug up from a grave eight feet deep, and deposited in the opening chamber of one of the private hospitals.",EAP
id27406,"Clara had passed the age which, out of ignorant ignorance, was the source of Idris's fears.",MWS
id06585,"why had he chosen it, and left me for the last? . . .",HPL
id03674,"The coat I had worn was of a rare fur description; that I will not venture to say how rare, extravagant and expensive it is.",EAP
id17640,"It seems probable that if, on arriving at the second stage, we could recall the impressions of the first, we would find these eloquent impressions in the memories of the chasm beyond.",EAP
id10223,"Mr. Waldman inflicted the torture by praising, with kindness and warmth, the astonishing progress I had made in the sciences.",MWS
id01563,"From the distance between the hamlet and the manor, entirely two thousand and a quarter of the hamlet side was the fully open countryside; the plain being of rather flat character, with the exception of a few mounds of serpents, and having as vegetation nothing but grass and scattered grass.",HPL
id27520,"When he and I graduated from Miskatonic University Medical School, and sought to relieve our poverty by becoming generalists, we took care not to say that we chose our home because it was pretty well insulated and as close as possible to the potter's field.",HPL
id06953,"To these qualities, he has united the hottest and most true heart that has ever beaten in a human breast.",EAP
id08197,"In all this, if I'm wrong, my reason did not have much to do.",EAP
id10214,"She looked at the writing of the hand, which she could not confuse, and repeated the words: ""Do not burden yourself, I beg you, allow your guests to question me about my absence:"" while the old woman The woman goes on talking with her, filling her ear with a strange mixture of truth and falsehood.",MWS
id12697,"We feared the perfumed air, we feared the cloudless sky, the earth covered with flowers and the delicious woods, for we no longer looked at the fabric of the universe as our abode, but our grave, and the fragrant earth smelled of apprehension of fear. a vast church courtyard.",MWS
id03653,I was able to perform the onerous tasks of this profession only through this rigid adherence to the system that was the main feature of my mind.,EAP
id02405,"I promise you the honor of a gentleman and a Frenchman, that we do not wish you any harm.",EAP
id02946,"Arrived at the same point of the age of the world, there was no difference in us; the name of the parent and the child had lost its meaning; young boys and girls were now at the same level as men.",MWS
id02805,"I had arrived at the abyss, now red, which evidently had engulfed the unfortunate Romero.",HPL
id08819,"For a moment she remained trembling and turned on the threshold, then, with a weak, moaning cry, fell heavily inside her brother's person, and in her violent death agonies, and now final, carried him to the ground. a corpse, and a victim of the terrors he had anticipated.",EAP
id10366,"At night, the streets and gardens are illuminated with gay lanthorns fashioned from the three colored hulls of the turtle, and resonate here the sweet notes of the singer and the lutenist.",HPL
id12949,"In this wall was a small, low, arched black oak door, which the man began to unlock with a heavy wrench.",HPL
id13840,"They partied one night when he saw that Obed was furious with the reef, and that he fired gunshots between the dories.",HPL
id26361,"His clutch relaxed, and as he saw my disgust and my offense, his own anger seemed to subside.",HPL
id10256,"In the ashes of the fateful cabin I found several bones, but apparently none of the monsters.",HPL
id09750,"This afternoon we found the new grave, and we decided to start working shortly after midnight.",HPL
id02015,"As time passed and no discovery ensued, a thousand contradictory rumors circulated and the journalists made suggestions.",EAP
id21535,"Our experiences had often been hideous to the extreme; the results of a defective resuscitation, when pieces of cemetery clay had been galvanized into a morbid, unnatural, and brainless movement by various modifications of the vital solution.",HPL
id10813,"In his eyes, there is no agitated light, and if he never listens to solemn bells or distant horns, it is only the night that old dreams wander.",HPL
id14251,"Then he took me through a door on the left, lit an oil lamp, and told me to go home.",HPL
id09121,"This winter has been spent very miserably, tortured as I have been by an anxious suspense; Yet, I hope to see peace in your face and find that your heart is not totally empty of comfort and tranquility.",MWS
id01233,"Armitage, hastening to get dressed and run across the street and the lawn to the college buildings, saw that others were before him; and heard the echoes of a burglar alarm still shouting from the library.",HPL
id23350,"Later, a bizarre audacity and imprudence appeared in my behavior, until, unconsciously, I became the holder of a man of the world despite my life of reclusion.",HPL
id20126,"Elwood barely dared to touch him, but gradually the screams and screams calmed down.",HPL
id04882,"The road passed by the lake, which narrowed as I approached my home town.",MWS
id10499,"I have distinguished several other words without being able to understand or apply them, such as ""good"", ""more expensive"", ""unhappy"".",MWS
id11777,"'The Literary World' speaks about him, with confidence, as a native of Presbourg deceived, perhaps, by the story in 'The Home Journal' but I am happy to be able to affirm positively, since I have it from his own lips that he was born in Utica, New York, although both of his parents, I believe, are descendants of Pressburg.",EAP
id05012,"It was about a month after that and during the interval I had not seen anything of Legrand when I received a visit to Charleston from his man, Jupiter.",EAP
id14731,"Although the immediate and predisposing causes, and even the actual diagnosis, of this disease are still mysterious, its obvious and apparent nature is sufficiently well understood.",EAP
id13806,"It was something that could not fail to impress me deeply, unfolding as in a number of circumstances, all interesting and wonderful for someone as inexperienced as me.",MWS
id07310,"The servant showed him immediately to one of the others, who, without saying a word to any member of the family, went to a magistrate; and, on their testimony, Justine was apprehended.",MWS
id11236,"He, too, seemed to take an avid pleasure in his exercise, if not exactly in his display, and did not hesitate to confess the pleasure thus obtained.",EAP
id02874,A common white handkerchief found among the rocks of the forest on the hill beyond can not be identified as belonging to the missing man.,HPL
id16492,"Encouraged by this eulogy, I replied, in answer to his questions, that I remembered my parents; and he gave an account of the circumstances which led to the negligence of my father's testamentary letter.",MWS
id17853,If I will go as he did it remains to be seen because I learned a lot now.,HPL
id17148,"But from there our cloud on the edge of the precipice, it becomes palpable, a form much more terrible than any genius or demon of a tale, and yet it is only a thought, though frightening, and that cools the very marrow of our bones with the ferocity of the joy of its horror.",EAP
id09517,"And the bearded one begged me to return, but I did not listen to him; for, out of the mist beyond the pillars of basalt, I thought that the notes of singer and lutenist came; sweeter than the sweetest songs of Sona Nyl, and sounding my own praises; the praises of me, who had traveled far under the full moon and remained in the land of fantasy.",HPL
id12261,"My dad ensured me a place in an insurance office, and I stepped into the routine as deeply as possible.",HPL
id12101,"The truth, the tragedy of the drama was over.",EAP
id00587,Everything depends on the variable judgment of the players.,EAP
id19407,I also have me and the earth.,EAP
id14535,"They looked like strips torn off, and were on the thorny bush, about a foot from the ground .....",EAP
id22905,"Wedged by a western window, there was a tall black-bearded figure whose eyes shone with phosphorescence with the imprint of an unheard-of sight.",HPL
id07460,This idea was intolerably painful to him.,MWS
id16757,"It could be better attached to the neck, where the head would prevent its sliding.",EAP
id03005,"These lights were seen as late as, but towards the end they became very rare.",HPL
id22620,"He was calmer than me as he forced a large amount of fluid into a vein in the arm of the body, immediately fixing the incision solidly.",HPL
id14572,"Major Sir Eric Moreland Clapham Lee, D.S.O., was the largest surgeon in our division, and was quickly posted to the St. Eloi area when news of heavy fighting reached headquarters.",HPL
id15123,"Nobody can conceive of the anguish I experienced during the rest of the night, which I spent cold and wet in the open air.",MWS
id22414,"Then we both tried together, and with exotic drugs wooed terrible and forbidden dreams in the studio room of the tower of the old manor in Kent Kent.",HPL
id19260,"We will have a lot of laugh about it at the palace he has on our wine there he ""The Amontillado"" I said.",EAP
id12487,"There he worked like a butcher in the middle of his bloody goods, I could never get used to the lightness with which he handled and classified certain things.",HPL
